tau1,tau2,tau3,tau4,p2,p3,p4,g1,g2,g3,g4,stabf
6.026100307,8.488836317,4.214393208,1.073037066,-1.341766994,-1.657196676,-0.955311654,0.107604309,0.715440311,0.973662562,0.44099072,0
9.759162468,8.609449844,7.150794029,5.757326544,-1.558785588,-1.907645855,-1.175342141,0.094916996,0.335106694,0.976661693,0.687360738,0
5.390371439,7.848593654,8.659481314,8.594485486,-1.613826113,-0.991137128,-0.993660077,0.468662216,0.674313271,0.479421128,0.418388389,0
1.955782183,2.596847735,1.928516987,9.253003472,-1.573793949,-1.920435821,-0.597861186,0.522546358,0.419594254,0.381771894,0.574401347,1
2.347309436,3.14420926,6.761610141,5.201378501,-0.621337388,-1.286876931,-1.089684972,0.666165645,0.879003742,0.190114285,0.067867531,1
7.534710636,6.052546023,3.32208575,1.616141273,-0.989812961,-1.812500464,-1.02352923,0.752003364,0.584024896,0.570330391,0.081548621,0
6.893803359,5.6971265,9.822268149,4.659712657,-1.284809204,-1.432136772,-1.275421141,0.229974329,0.639962231,0.591600187,0.39270599,0
7.74191982,3.643470755,9.34146071,4.042720145,-1.226541519,-1.799849262,-0.775685991,0.05719031,0.415301813,0.333611996,0.274753497,1
9.00203536,4.216359085,9.920586976,5.648176793,-0.987448783,-1.523936098,-0.517918656,0.699736087,0.700950359,0.201291455,0.784621149,0
7.992805945,7.922754088,7.77442182,4.957976083,-1.272412683,-1.611332919,-0.682930214,0.942249946,0.973506027,0.400791717,0.818530496,0
1.6376614,1.139665139,9.613652698,4.947010044,-1.07476066,-0.826058531,-1.56854287,0.245759886,0.397116896,0.423308904,0.659239242,1
8.935187546,3.773997131,4.252021666,1.421449892,-0.563887748,-1.071866749,-1.106089603,0.273973654,0.796068562,0.84087398,0.738929434,0
8.898409511,7.462081219,9.806641067,3.135698033,-1.676508401,-1.96495181,-1.258906004,0.39634408,0.74231537,0.538810482,0.278768908,0
0.755011162,6.20358678,4.513607446,9.777626507,-1.112867067,-1.404849933,-0.973470893,0.964781026,0.203355328,0.382620036,0.299667676,1
7.930266323,3.623728663,9.031219248,2.03918396,-1.528505041,-0.652113027,-0.544129986,0.598048659,0.199032267,0.893433105,0.587584065,0
0.69774384,2.139086669,9.281316064,3.476432817,-1.983626002,-1.519238412,-0.668782064,0.965229069,0.69622435,0.410542428,0.054727122,1
3.492004027,2.651342687,4.287202806,5.408174725,-1.985923662,-1.794732014,-0.528611495,0.886261239,0.892014188,0.220226455,0.507077572,0
9.222094483,9.412631847,1.690726088,2.465852913,-1.633651893,-1.691110364,-1.555237035,0.387012665,0.129253953,0.168067172,0.392393359,1
5.720373123,8.02919987,6.820921434,3.568871059,-1.478417944,-1.745279919,-1.736454455,0.08676134,0.619209585,0.233394992,0.653905559,0
5.178526868,9.362063499,5.501102337,8.918838142,-1.768266289,-1.682780495,-1.138671413,0.647740492,0.9809571,0.365490138,0.159127217,0
0.785790165,6.932678013,9.237572539,8.602479625,-1.333637995,-1.281393009,-1.878876993,0.974400806,0.156956413,0.534919113,0.936175081,0
3.799922473,8.260360566,9.992073047,8.09955977,-1.732040122,-0.906395247,-0.80131475,0.304935463,0.411023269,0.387039,0.358264235,0
1.473922747,5.776110931,3.383575063,5.220047989,-0.902353642,-0.855390013,-0.511631468,0.265255721,0.122954825,0.887193592,0.654171902,0
4.286403435,1.055483139,8.568931307,8.235501802,-1.463526078,-1.579913104,-1.427085621,0.672486447,0.207024822,0.748307381,0.327345043,0
0.787009767,1.442336401,2.401815414,5.303412621,-0.745343379,-1.248569725,-0.788199403,0.076530911,0.54461502,0.560095402,0.435793872,1
2.815937248,1.877785387,1.305728907,0.573310667,-1.773033214,-0.752298048,-1.63808951,0.256440653,0.295529196,0.240919789,0.411671722,1
4.034879957,1.709188125,8.93546977,9.340496841,-1.382724457,-1.732142713,-1.635338708,0.772727236,0.543112673,0.998662628,0.45062024,0
5.74364238,9.076301733,4.650359568,3.519920248,-1.593506704,-1.27206552,-1.787965904,0.927044314,0.133041673,0.567951444,0.330757767,0
9.670852885,4.707926579,8.086059397,7.651134644,-1.883325191,-1.63692231,-1.072081655,0.127482058,0.519915913,0.130020626,0.878574609,0
2.563091787,4.343667044,4.679043887,8.445777587,-0.67721525,-1.632894422,-0.993366248,0.594872143,0.442879012,0.989028701,0.952584011,0
9.47983861,0.597944591,2.861420173,9.50686418,-1.148399253,-1.096043119,-0.840026356,0.835833703,0.732951571,0.30253169,0.580470856,0
6.435713643,6.800211283,6.555231498,9.792552398,-1.615592309,-1.004614642,-1.951153433,0.792431684,0.708226199,0.209410755,0.75361845,0
3.030290539,4.936123913,4.835775644,7.827189311,-1.042680224,-1.532639305,-1.193995683,0.334223956,0.242606568,0.959563318,0.069311519,0
4.209602365,0.584783999,9.965956707,6.268150775,-0.711219116,-1.814735938,-1.290136196,0.245936986,0.471195557,0.862044792,0.990467598,0
6.648285221,3.703340789,3.465014032,1.180140993,-1.606666165,-1.67617606,-1.94297658,0.285546455,0.118493962,0.369870871,0.05833218,1
6.324453354,1.820115878,2.58978438,7.889174979,-1.232779562,-1.704121384,-1.496086218,0.307212627,0.099739342,0.767043678,0.429260441,1
9.952270418,8.347631979,1.78721789,8.658656901,-0.606894949,-0.636397484,-1.281679243,0.278151396,0.09587442,0.772223455,0.258195461,1
5.427536359,6.786739866,0.823008875,4.281165311,-1.705100429,-0.921355601,-1.835951041,0.795683583,0.176873849,0.47991178,0.733665205,0
2.312178259,4.860466368,6.086874283,6.926089564,-1.918629146,-1.70571805,-1.996499909,0.228411992,0.982285109,0.677163218,0.613066351,0
1.978782803,4.857501573,5.976008971,1.038051481,-0.77063227,-1.455589467,-0.862989279,0.660080332,0.967704521,0.133229879,0.538260986,1
8.385670019,1.723017024,4.9655461,1.909376075,-1.451840607,-1.951081407,-1.594202179,0.559601707,0.090307609,0.555161432,0.156876749,1
9.000950695,3.181318,2.918328646,1.450621412,-1.531216793,-1.162568804,-1.354442434,0.722958601,0.058917709,0.786967276,0.546262732,1
3.646121638,0.667889859,0.606376326,6.102101266,-0.593185604,-0.744966712,-0.592164217,0.829406926,0.411789029,0.522686478,0.799688892,1
3.484051354,3.261583271,3.061933116,2.984939673,-1.018963939,-1.372214072,-1.889374877,0.487419304,0.902058755,0.599310029,0.802853805,0
9.265062913,0.894770478,7.875837452,1.23946827,-1.297476546,-1.253855663,-1.561560177,0.966311743,0.676271802,0.963028335,0.770446202,0
8.743598584,7.876252201,7.936569171,8.995384908,-0.97986904,-1.538742865,-1.787812286,0.108579171,0.453368043,0.863337284,0.998108907,0
1.162934049,7.645545005,9.949970537,7.083681186,-1.255583599,-1.767617754,-1.970301809,0.402295765,0.350118747,0.520787192,0.547743461,0
4.004871156,6.028052812,7.572820143,8.483777154,-0.762848421,-0.893249293,-1.689232767,0.232931385,0.47483573,0.0959624,0.188803054,1
5.721284333,7.890107558,8.694784987,4.177384791,-1.113034865,-1.068521333,-0.641865432,0.854673943,0.687524699,0.984706405,0.886791743,0
4.646039406,1.919066803,9.501969377,3.969334186,-0.876982333,-1.619838877,-0.553988268,0.56942144,0.371761298,0.345870578,0.071398186,1
6.07455688,0.839139033,3.967403679,4.499271599,-1.114992507,-1.048358556,-1.478642579,0.670174147,0.109236952,0.254634416,0.690921989,0
9.494181297,4.475230121,2.189750485,4.609867607,-1.825290849,-1.384877156,-1.006962785,0.479550948,0.262126785,0.142662797,0.664295421,1
4.662604687,3.242923832,1.407436345,5.256384556,-1.002581815,-1.532123469,-1.264385987,0.593701113,0.546835169,0.442329837,0.778087887,0
9.282943291,5.78757292,2.943601674,2.193842394,-1.535030824,-1.002937571,-1.634667186,0.308305286,0.47658389,0.952261425,0.439002326,1
8.921998654,5.528381982,2.948743559,2.758235762,-1.704916384,-1.889791366,-0.695585528,0.710176117,0.928349069,0.619566162,0.998656654,0
6.001203565,3.76997915,4.503977385,8.817772274,-1.17476138,-1.884356788,-1.29253039,0.347327531,0.288725208,0.540841235,0.764683143,0
5.401309537,9.213037519,4.966653326,4.152030144,-1.882326729,-1.632052083,-1.943278841,0.855822615,0.693587066,0.893120154,0.150108255,0
7.193405004,5.625184902,6.068876455,5.210937815,-1.431331264,-0.963177249,-1.336684974,0.577775497,0.149665768,0.126382205,0.262115906,1
1.195896644,2.777052665,8.864475353,2.53460882,-1.534813518,-1.924458831,-1.218348897,0.903760248,0.275215831,0.135013334,0.586133714,1
7.093507908,1.21331451,9.318862084,6.543026438,-1.542657697,-1.295247516,-1.295815312,0.149798996,0.087374153,0.229193588,0.214672016,1
4.162954449,2.733216786,8.539351476,5.880113417,-1.028008038,-1.03609888,-1.36181372,0.56044194,0.286299748,0.674879051,0.157837082,0
5.706420982,1.796155573,9.278556985,7.516951862,-1.192740479,-1.442784184,-0.78484905,0.510283702,0.424998595,0.630421644,0.57471247,0
9.427245583,2.836030242,3.422369987,3.940812046,-1.350384009,-1.120681816,-1.756547926,0.768944389,0.160728304,0.840538292,0.957978441,0
8.600926252,8.201658363,3.665608147,2.82778026,-1.886067822,-1.505228886,-0.933416989,0.866781772,0.396673388,0.954254315,0.709254921,0
6.306946885,6.879837963,2.690713406,6.28030305,-1.213210102,-1.997945945,-1.514560751,0.99209564,0.843330364,0.660579656,0.695880166,0
6.122525116,3.55057048,9.025728124,4.072294797,-1.118822591,-0.636228109,-0.701138686,0.919075153,0.466597093,0.073229079,0.415286991,0
7.708893598,8.562322324,1.216932901,7.397028941,-1.577790855,-0.756624714,-1.549759005,0.331876361,0.892565787,0.845116664,0.176652058,0
6.715394896,7.696450186,2.916719115,2.220692109,-1.169318132,-1.172057225,-0.845201003,0.46294421,0.880517109,0.347928193,0.72204184,0
3.213656238,1.111131008,6.871791017,2.662556485,-0.841452232,-0.764938776,-1.507368976,0.95252021,0.477757718,0.687488047,0.998498623,0
2.753328604,8.409062293,9.535954843,0.659879763,-1.543206574,-0.983351981,-0.68642188,0.262924877,0.516357754,0.176910341,0.586622205,1
6.311306061,4.048708258,1.121533083,0.924733174,-1.503523335,-0.557503399,-0.63428707,0.732952618,0.626212046,0.099684558,0.85083009,1
9.956762252,7.250328355,0.725499942,7.632743385,-1.194658076,-1.286381348,-0.797737071,0.501827516,0.398334582,0.792399544,0.980767425,0
5.959158958,3.165574598,1.501990044,8.564270143,-0.9498372,-1.447897641,-1.041410321,0.084184403,0.195830724,0.399743567,0.064732758,1
9.07122868,1.028532158,2.313833137,4.721147318,-0.995765923,-1.49578739,-0.64782616,0.426730988,0.873723552,0.49523353,0.052244171,1
3.071216858,3.599273082,5.316199607,7.195882921,-1.003496618,-1.08086377,-1.282913065,0.630551714,0.081486036,0.351762833,0.306086382,1
3.91189028,3.263158371,3.541588679,9.493077763,-1.404219601,-1.602671521,-1.239096856,0.297204903,0.928706333,0.327551854,0.370267964,1
6.975697121,4.247618868,3.895125907,3.307572116,-1.728679175,-0.945840688,-1.944801764,0.994005369,0.738604231,0.58014691,0.175366443,0
7.365194433,9.421228828,4.802805011,3.927426359,-1.431183154,-1.264550336,-0.91375738,0.475046501,0.932847375,0.399554103,0.893031677,0
1.307064349,5.837797947,6.415752189,8.567780863,-1.978947773,-0.551507447,-1.198080907,0.145697916,0.370722069,0.529608928,0.118986769,1
2.840959148,3.438158234,8.823604594,0.913808062,-0.703915264,-1.253311446,-0.810251826,0.774389998,0.16707113,0.663483073,0.442628062,1
2.263204228,1.733589711,6.461747838,8.330378112,-0.640596158,-1.980357019,-1.906849905,0.842406867,0.308282587,0.955464885,0.345293319,0
7.498846456,3.782743769,3.869570357,4.903025667,-1.810225628,-1.217963065,-1.239202456,0.465927346,0.203798612,0.23944842,0.996745588,0
0.96709359,8.370311411,1.092112133,3.866327854,-0.660735831,-1.61381923,-1.348383992,0.104120818,0.668036414,0.704939889,0.566035744,1
7.813644308,9.358526331,9.323467268,4.032376906,-1.32490977,-1.40901741,-1.232227674,0.833220732,0.395792328,0.984041678,0.795405774,0
3.566826255,3.701043521,7.25923959,0.606001757,-1.209627979,-0.877729021,-1.276103295,0.705722902,0.180772102,0.857915681,0.181356093,0
7.70982605,9.587324303,4.242983885,3.378707467,-1.005443837,-1.233724313,-1.846203402,0.989276406,0.657709026,0.34294597,0.22572974,0
9.931240399,7.306405,1.096166196,6.406283456,-0.818657626,-1.129996272,-1.782909222,0.301543335,0.786153805,0.432596077,0.54195017,0
7.688305856,9.881349148,3.726802956,0.899813132,-1.673421136,-1.395114703,-1.443615471,0.202437682,0.71062192,0.584928702,0.629535835,1
2.534801385,4.287765204,6.164399886,6.565016736,-0.813922803,-1.076000956,-1.183497831,0.987882586,0.754394408,0.07172059,0.386065083,0
9.946982814,6.925627815,2.304919716,5.430476672,-1.305968162,-1.29189831,-0.701211281,0.880484925,0.902995444,0.153187408,0.82475602,0
0.929906148,0.668789098,9.881430842,5.130311487,-0.92144086,-1.509545062,-1.012767615,0.067707662,0.677743712,0.640486742,0.524092234,1
0.895326032,5.397509204,8.554879504,1.308973858,-1.736384831,-1.978916089,-0.82530729,0.909229599,0.616362699,0.605182986,0.941322986,1
9.721644537,4.553963537,4.283724324,0.65533609,-1.806721825,-0.603143395,-0.849934901,0.437622626,0.586871003,0.805870514,0.447287416,1
8.574696142,1.52751256,2.172921906,3.11223617,-1.465364649,-1.973712279,-1.165192987,0.225598712,0.96851248,0.177504915,0.748345741,1
8.820413196,8.271415076,2.991800769,7.307529553,-1.41014505,-1.603956342,-1.578541555,0.474898465,0.82885459,0.318280949,0.071370057,0
7.474850047,6.570200774,5.715275939,9.05233607,-1.903699156,-0.571175941,-0.576999943,0.918241815,0.654235547,0.604740094,0.465789052,0
1.771121995,6.62118316,2.191490593,3.872048462,-1.961392329,-1.45683007,-1.005867056,0.914388574,0.256845579,0.938503036,0.766736409,0
8.932136709,0.791007317,5.474454269,7.079977356,-0.753497794,-1.628919308,-1.431221521,0.694489607,0.669634007,0.146943801,0.281891481,1
9.638000492,1.574007541,3.436349913,4.465637536,-1.996100794,-1.839395749,-0.898341077,0.172300234,0.25754798,0.396814612,0.467538414,1
8.552787965,5.913992855,1.770680154,3.676942282,-1.137474428,-0.981957936,-1.760952424,0.919693098,0.879840602,0.984277893,0.602498023,0
1.839159355,9.644906897,4.179978351,9.199507321,-1.646025344,-0.958814009,-1.028368915,0.395955226,0.61188446,0.474983826,0.737255432,0
5.980523803,6.050899343,7.375916339,7.586722969,-1.752399899,-1.418002399,-1.367501523,0.47637498,0.980727591,0.315328361,0.688250511,0
0.897412879,9.219219899,2.102211094,7.34506175,-1.941077635,-1.179991102,-1.48776912,0.373812977,0.686184974,0.806673339,0.998813033,0
7.535854608,9.399724334,2.890362388,7.555245052,-1.816510126,-1.191747512,-0.662096802,0.186331762,0.84821795,0.684469382,0.160296828,0
3.089000249,3.183567964,1.564547416,6.125095871,-1.656334527,-1.784339537,-1.309042084,0.989673413,0.744026611,0.765463978,0.478253482,0
6.403770706,7.824829103,7.286806563,5.668456097,-0.789389353,-1.906285722,-1.518794666,0.207983191,0.798910596,0.2042738,0.148843322,0
7.692520052,8.274417515,9.996263302,9.072080055,-0.565695417,-0.898271893,-0.685383555,0.476170501,0.474948835,0.818785806,0.984869897,0
6.384442719,1.543771383,6.267275632,3.003601183,-1.976905239,-1.677186452,-0.557780165,0.607713607,0.55482282,0.810211501,0.808198058,0
5.294750777,8.876392655,3.075702988,1.59468752,-1.989845038,-1.078542792,-0.759232964,0.604678381,0.671767348,0.9345405,0.51165879,0
1.322494211,0.608154023,7.786163059,5.069906775,-1.235578065,-0.957854478,-0.589914413,0.599364043,0.334981792,0.59244346,0.845965356,1
5.067590052,1.710716913,9.058371591,9.142844358,-1.364427644,-0.58476974,-1.561126561,0.933795709,0.065156374,0.61048466,0.941629944,0
7.372043793,6.241781311,8.671458873,3.782891032,-0.686323389,-1.316598411,-0.854822857,0.330494326,0.493268978,0.900337974,0.53568829,0
3.10665268,6.508384164,5.759356642,1.726836019,-0.877946995,-1.3875079,-1.998450017,0.561214279,0.473120455,0.871136531,0.949787463,0
2.014488743,4.823510563,0.78393187,2.63181035,-1.887699912,-1.102214274,-0.714387603,0.238652087,0.321928957,0.932516856,0.518815573,1
6.407428009,9.562354953,9.412115351,4.527009874,-1.440325682,-1.214816174,-0.524930792,0.500144152,0.193708261,0.789452729,0.953353703,0
7.011987071,6.356365669,9.285901843,8.243593085,-1.188958708,-1.486400352,-1.113866469,0.131484611,0.592988853,0.870251956,0.443699414,0
6.480269114,2.71532678,4.774458488,5.564124767,-1.132839376,-0.992497722,-1.112612797,0.76969855,0.429058893,0.157728664,0.496559717,0
0.623488466,5.940389167,9.620513823,4.161109792,-1.527159395,-1.275114868,-0.548573968,0.201373149,0.609160294,0.408778674,0.631340209,0
1.402361474,5.230461469,3.208440404,6.245803257,-1.897797158,-1.224031426,-1.37732291,0.191742593,0.056871804,0.48506809,0.457569821,1
8.743072208,3.139038682,8.587921138,0.602870468,-1.318645191,-1.566725636,-1.463662148,0.073202891,0.948717947,0.195555514,0.259351053,1
2.047077874,8.193479212,9.602954322,9.262251122,-0.669944485,-1.653663713,-1.227970059,0.862785961,0.910093023,0.596016148,0.481346799,0
7.956531187,5.619649109,9.081661433,5.414868,-1.282066443,-1.367483939,-1.18098478,0.715297168,0.256459401,0.489399442,0.086458843,0
2.363465121,9.947193614,9.986546807,3.577063891,-1.936791668,-0.892367583,-1.117845995,0.153199721,0.1060782,0.542113744,0.677361411,1
4.019504882,4.916989898,7.156924691,7.479450643,-0.571217478,-1.481080613,-0.556020451,0.89983469,0.636726991,0.697265255,0.793371732,0
6.33123663,4.2663521,1.26321694,8.311127314,-1.786644931,-0.992183592,-1.718155781,0.519197325,0.93636124,0.768557926,0.861563672,0
2.498579581,3.158294567,9.632375742,7.981067947,-0.917889744,-1.182683938,-0.710691866,0.172397749,0.880991937,0.814593634,0.761951695,0
2.842293378,5.243999792,5.617743592,0.87909601,-1.191745023,-1.570225644,-1.176443638,0.445714763,0.510829492,0.115899393,0.655568927,1
9.217837666,1.91012662,0.71704623,6.790494569,-0.94788722,-1.415806536,-1.859769561,0.876753373,0.156574359,0.215856107,0.629038017,0
3.565158577,2.726159413,7.817135391,9.023421664,-1.81163957,-0.849591934,-0.804112814,0.443786139,0.317588255,0.809250977,0.346508416,0
9.493106156,9.123277679,8.390018666,3.703177413,-0.535382727,-1.20600612,-0.764182411,0.93704594,0.248697941,0.454869495,0.714383747,0
9.542281463,3.93921068,3.351567765,4.958911122,-1.196771785,-1.546169494,-1.442650515,0.740940054,0.979317339,0.738285278,0.720767181,0
2.536449879,5.338844066,1.962096955,1.687980029,-0.702957803,-0.733459907,-0.719233446,0.386129629,0.553501749,0.775623437,0.279294413,1
8.098447434,8.332329592,4.011661149,5.571471906,-1.299151207,-1.377754865,-0.74242281,0.878690695,0.695361735,0.887005552,0.440311541,0
8.331522168,6.397381214,7.485174266,1.565444467,-1.168251933,-1.853718293,-1.416925537,0.593092564,0.319841885,0.65182468,0.331577583,0
0.928465856,7.058273146,6.022416416,9.192825428,-0.860167206,-1.174317697,-0.994446986,0.452334837,0.999944294,0.968908233,0.076967112,0
2.397338293,8.554588222,2.880616774,4.929435221,-1.873537008,-1.386010683,-1.36065235,0.153875742,0.941823096,0.106184321,0.392119886,0
2.346628394,4.151926935,2.199267405,7.746973651,-0.724537432,-1.874343604,-1.855265885,0.215702561,0.976119841,0.627478716,0.538584063,0
6.979334877,2.954396807,5.38951227,8.094822618,-1.498823689,-0.934736394,-1.425799484,0.200347102,0.06522846,0.455193804,0.388617737,1
5.745292796,4.240358445,8.537673529,3.206502431,-0.785817269,-1.514895208,-1.79167782,0.482277925,0.449003733,0.078315436,0.735937924,0
1.113072643,8.209835775,7.534013318,1.550855198,-0.814719098,-0.844540078,-1.286618341,0.065094957,0.208265797,0.161901761,0.245674359,1
3.803593776,0.899329725,8.383648595,8.586679538,-1.262564616,-0.984310269,-1.626480074,0.678807444,0.166600694,0.568935672,0.389467642,0
8.851851587,4.400786468,9.564740759,7.322481473,-0.89916042,-0.678174099,-0.58337299,0.279432433,0.83310375,0.181465426,0.370350785,0
6.884479629,9.482143329,8.651613816,2.738256623,-1.353087766,-1.820907419,-1.109267687,0.942374759,0.93046746,0.575922702,0.891332093,0
7.935323622,6.513223844,3.817451122,5.868525782,-1.415076759,-0.880993955,-1.282464991,0.800637696,0.056147319,0.899075282,0.410797683,0
5.460569586,4.185970382,2.106124661,0.806531514,-1.492233534,-1.79300401,-1.132289766,0.403787768,0.115402906,0.289743238,0.27916366,1
9.452868836,4.021708453,3.951414909,0.625250088,-0.663018503,-0.857132126,-1.901065872,0.763393729,0.331967495,0.486549178,0.270778134,1
9.766521381,3.203617998,6.198285915,2.02450052,-0.63745251,-1.483041121,-1.308931728,0.851907715,0.551379518,0.903131814,0.325484172,0
6.899922991,0.646507156,2.408598153,3.70441674,-1.379987083,-0.764741868,-1.665836177,0.058172762,0.509516225,0.844343843,0.813448049,1
2.371254854,1.47948532,3.965812931,5.002825092,-1.421096669,-1.003040231,-1.243110622,0.79577853,0.574602772,0.118935677,0.910773143,0
4.373454144,1.814170216,3.863967182,9.503759929,-1.126506331,-0.752349376,-0.637959207,0.054272419,0.230983713,0.374138251,0.615787932,1
8.358905571,2.737537464,5.434793912,1.635396519,-1.142021945,-1.835235586,-1.29263824,0.214576104,0.465445647,0.155165724,0.669244867,1
9.377577408,5.222935886,9.00823469,3.877697078,-1.213987254,-1.112925965,-1.873793165,0.162716632,0.247618347,0.375621508,0.827896631,0
3.768022119,2.054638206,3.27719857,4.719255389,-1.570548091,-1.388009045,-1.248433122,0.553347033,0.68142419,0.501906464,0.475632439,0
9.48234861,3.706618111,8.521392366,3.823210764,-0.975567815,-0.93050033,-0.836230607,0.296090033,0.438990023,0.872785398,0.87235286,0
9.1414076,7.202877615,9.292890553,9.806143833,-1.303827888,-1.953996191,-1.978291959,0.835164706,0.22727778,0.24994117,0.252641053,0
6.635242546,4.845605284,7.557624686,5.704877955,-0.500108276,-0.653453363,-0.917793963,0.961140822,0.128866371,0.426213821,0.831986487,0
2.8590629,9.454048948,4.583072995,2.03305375,-1.59467665,-1.377196374,-1.934808828,0.744891573,0.238195869,0.383711291,0.454606433,1
7.99533565,9.417139722,8.685113944,3.960011081,-1.885136594,-0.766315294,-0.53359485,0.54854408,0.754805337,0.66114818,0.377989583,0
1.89162042,4.009931204,8.120003008,2.983411532,-1.215369576,-1.99219289,-0.713310169,0.845160865,0.713771323,0.606618165,0.478464775,0
7.941605082,9.306139748,7.098262891,1.428043398,-1.076849171,-1.356225719,-1.797972166,0.593984083,0.645642512,0.138939021,0.118873992,0
7.401021736,1.852988212,3.746810892,3.395665416,-0.902186427,-0.995265472,-1.113009035,0.860208078,0.384862202,0.468490895,0.727498137,0
9.919132435,7.108581348,9.410328214,5.281022679,-1.806116868,-0.8633523,-1.563268651,0.84754449,0.618918673,0.867776142,0.962457032,0
2.239784191,2.253400002,4.22853455,3.293772343,-1.398864446,-1.218143671,-1.296253478,0.271867966,0.084469745,0.943994451,0.554815975,0
2.01195574,7.815856859,8.062535938,7.338835291,-1.160998214,-1.254017835,-1.772130677,0.84862737,0.31504346,0.480123065,0.756516452,0
8.665080567,6.62799356,9.907217967,7.048326669,-0.507641282,-1.119726094,-0.556721438,0.811653435,0.412041316,0.342677274,0.386243361,0
6.970621935,9.655311561,4.110773192,6.699210007,-1.737180689,-1.622886953,-1.698766464,0.599686048,0.270394388,0.952482526,0.189991988,0
4.698412444,9.734071652,8.467644526,0.947625103,-0.871915299,-1.341383733,-1.470724863,0.151583776,0.827060333,0.977938204,0.335088813,0
6.245466831,6.982694731,2.526674842,4.557652126,-1.173558779,-1.171771527,-1.399197488,0.988111147,0.667954157,0.768874261,0.256415428,0
3.731262039,4.728967056,8.774502748,5.360887245,-1.885862121,-1.279796344,-1.76409552,0.780819027,0.722398883,0.077178857,0.095719955,0
3.539200938,1.751399851,1.664902545,3.643520969,-1.933486718,-1.841747598,-1.518511209,0.602464524,0.765464113,0.101526688,0.341824194,1
9.843792463,3.584867512,8.005152806,8.523649917,-0.809622904,-1.627814204,-1.778506818,0.860601157,0.736485015,0.661049294,0.355944694,0
8.585350701,7.801775638,4.992892157,7.928915101,-1.071932679,-1.159058607,-0.687439536,0.540795082,0.908333972,0.171074586,0.723833542,0
1.314107126,4.099919266,7.586647002,8.616719839,-0.828057868,-1.887717678,-0.95437253,0.82317848,0.869782209,0.50314153,0.711482449,0
4.734807654,5.285579815,4.117291795,9.327432418,-0.661968946,-1.639881553,-1.245219906,0.140940554,0.477674914,0.108140054,0.804877264,0
2.288546328,6.400564362,8.181510058,9.490265504,-1.767015866,-1.029121895,-1.092491658,0.690761304,0.957434617,0.798432499,0.054032921,0
8.373682177,6.767575156,3.149837491,5.469134385,-1.033562634,-0.710999027,-0.940698228,0.17742916,0.359047462,0.475998274,0.541530035,0
4.542569803,1.487013181,6.115917083,5.302279122,-0.56896754,-1.092359,-1.656348174,0.279099129,0.411924523,0.963122615,0.486511958,0
1.406682609,2.534794163,4.815513984,3.06918919,-1.559978639,-1.584029801,-1.501447866,0.890930615,0.307200566,0.492175264,0.200241089,1
8.40405302,4.118024596,9.214317812,3.143635759,-0.68207543,-1.351050912,-1.516128605,0.860027069,0.350345874,0.571203179,0.809137891,0
3.983517667,5.918782001,6.841495335,9.156450809,-1.855911211,-0.693394627,-0.87386925,0.899121169,0.306862558,0.706807718,0.162585982,0
6.95691997,7.8460121,7.09430497,1.37204525,-1.048385631,-1.461822876,-0.986140524,0.271959409,0.051102928,0.94979811,0.211729845,0
7.043757727,6.109157325,8.786519617,6.414103481,-1.165783082,-1.13802517,-1.615647208,0.276603728,0.686790805,0.144474668,0.291400994,0
1.153740846,8.598853368,9.706632505,9.361105461,-0.67321645,-1.934145596,-1.138848607,0.977704917,0.437429639,0.240317225,0.664769832,1
4.500947754,4.70467622,9.382406809,7.701827192,-0.547904562,-1.37168529,-1.92606271,0.256675382,0.429802204,0.504689997,0.062141951,1
1.925998974,6.821844418,4.534879618,7.443705427,-1.349884356,-1.926093884,-0.703144829,0.881964904,0.943474544,0.321883449,0.496884851,0
3.216954478,1.561568487,7.399332251,1.219420656,-0.757407457,-1.863783971,-1.379964278,0.263501301,0.911023244,0.865559463,0.906780173,1
3.33496475,7.682431523,8.20064111,8.084857896,-1.674717605,-0.551077538,-1.739243774,0.050824069,0.141212926,0.289477342,0.505396888,1
7.316799414,7.003329106,5.773600568,3.615786167,-0.569369267,-1.159790685,-0.577341914,0.810250934,0.179733701,0.283637541,0.938584928,0
1.245969464,6.18034302,2.559623312,4.762233387,-1.443101015,-0.818644097,-1.460305211,0.962264004,0.323073688,0.158731542,0.721960149,1
7.458380452,9.710042539,1.971127221,4.657285777,-0.506237699,-1.868939599,-1.560722095,0.220535269,0.408335182,0.751913543,0.278739327,1
7.207570843,5.806705462,2.041466614,3.652464204,-0.998719201,-1.329073944,-1.889817364,0.270998792,0.57848587,0.396148245,0.445915823,1
7.889445762,7.265594531,7.204656867,6.867733578,-1.326194403,-1.613056921,-0.571564162,0.051007722,0.938756254,0.483224439,0.062218061,0
1.31602007,0.8792781,5.772640131,0.985784796,-1.319035866,-0.567472231,-1.975761237,0.996787127,0.523351282,0.583926566,0.721563698,1
5.011534313,2.566436578,5.155397882,4.16555536,-1.097914077,-1.609638184,-1.20846354,0.315066788,0.097501951,0.530176184,0.32506156,1
5.374439234,9.628952112,1.257839092,4.3155953,-0.642171115,-0.842630216,-1.752580339,0.887201606,0.795759174,0.256809078,0.502758929,0
6.111502665,8.32941043,3.088199139,7.279465574,-1.013396577,-1.785271559,-1.017575657,0.560289919,0.833880723,0.128730922,0.761362652,0
