tau1,tau2,tau3,tau4,p2,p3,p4,g1,g2,g3,g4,stabf
8.744648758,8.736743494,9.015626594,6.930884913,-1.133048667,-1.694065044,-1.741385104,0.443456007,0.444988715,0.47268476,0.099363404,0
3.595423073,2.410315415,8.757113323,9.261173244,-1.293386055,-0.74738896,-0.65722835,0.631836965,0.601635019,0.674372048,0.656530485,0
7.467172447,5.00439901,8.00781959,2.878739603,-0.899960722,-0.522550611,-0.681023153,0.522263182,0.522575583,0.066489533,0.17908175,1
5.075734399,5.526883387,1.661375595,2.081270596,-1.578553807,-1.41932112,-0.534293074,0.818973319,0.305037616,0.295798376,0.336659912,1
2.673685025,1.191889208,8.476566969,1.76226631,-0.76892474,-1.682629205,-1.8331594,0.827236597,0.214814501,0.613428567,0.77527191,1
7.85996514,3.267539051,9.77665488,6.538293502,-1.337714495,-1.43611496,-0.576049201,0.734077146,0.604732802,0.314029311,0.57338671,0
2.425847653,5.022416104,2.899963748,2.559783428,-0.914101348,-1.27285088,-0.62278985,0.327341938,0.479122518,0.78985297,0.212899262,1
3.294029951,7.982916336,1.387693463,2.069718084,-1.065574491,-1.209187375,-0.715646966,0.585785951,0.611511613,0.365858547,0.307512158,1
0.911235724,8.279886639,9.464767653,4.695938572,-1.731437002,-1.972183268,-1.855875692,0.151153906,0.773194128,0.330065335,0.111770161,0
9.80760115,7.792853346,1.487738766,3.078812854,-0.946667695,-1.651814353,-1.990849037,0.681062714,0.120275446,0.306333377,0.589344107,1
5.778625795,2.809611134,5.903978158,9.844729827,-0.715264485,-1.895436908,-1.101458131,0.102087169,0.669321471,0.666607711,0.309198355,0
8.772053146,1.800987155,4.975620915,3.122264087,-0.566893594,-0.658223188,-1.50311612,0.7396521,0.220127681,0.995129308,0.660422194,0
2.71330419,0.880151064,7.508166236,6.578260818,-1.107140027,-1.429910453,-1.000087246,0.277146218,0.110814907,0.742547892,0.155697781,1
7.02874038,1.179548325,6.906374014,2.722901371,-1.654275956,-1.365547885,-1.798889382,0.078140519,0.797552458,0.172564924,0.388942839,1
7.102854647,6.054794662,2.200879361,6.233976885,-1.067867436,-1.41440362,-0.74989161,0.494363118,0.386994833,0.471508339,0.723098909,0
2.905183855,3.220056166,7.299032082,6.373638789,-1.260926665,-1.714414964,-1.364969625,0.668338835,0.52953674,0.972146396,0.933719931,0
9.159106054,3.670012969,3.717425907,2.915905305,-0.99890624,-1.118498924,-1.76073183,0.451894501,0.174613468,0.536715918,0.28097503,1
3.036470848,9.500909914,8.171391987,6.723805881,-0.841337994,-1.081085386,-1.922532734,0.461139152,0.736698526,0.129327546,0.405164035,0
6.629160487,8.142382245,5.069466356,4.2015497,-0.688941092,-1.034151478,-1.267062381,0.931859575,0.469264956,0.178716989,0.716041775,0
9.081007541,9.861482176,8.578244393,3.006405422,-1.752541228,-1.28222327,-0.724180464,0.88687807,0.630460059,0.348931156,0.329131502,0
9.343107806,6.923757665,9.49585545,1.471886964,-1.500907572,-1.907411443,-0.729600391,0.336490541,0.259995731,0.29248782,0.178851597,1
8.034730906,0.957308027,9.955067343,1.403351712,-1.404073013,-1.922614813,-1.61046923,0.189037235,0.190819198,0.281543546,0.451780043,1
0.923945187,6.668316098,9.758160481,9.810570076,-0.565709899,-1.468811168,-0.663634279,0.060366932,0.295063107,0.173777819,0.412857031,1
7.275039638,6.370042856,7.049234077,6.20882583,-0.971222971,-1.25702598,-1.236090254,0.142058636,0.310276382,0.320836218,0.159939592,1
1.823311389,3.201367225,8.175667514,8.691521418,-1.716194788,-0.890279809,-0.99927929,0.083785641,0.14065147,0.723572558,0.74170578,0
3.438698987,2.608260301,4.0556791,5.411915193,-1.903170016,-1.790750782,-1.046319029,0.117708658,0.555304757,0.124947451,0.538436687,1
4.290012359,7.749637077,1.49601948,2.643693468,-1.097269722,-0.967653165,-1.605359104,0.690558396,0.346200363,0.695933064,0.369120826,1
6.367605205,2.970008452,7.436203586,9.444826451,-0.726633036,-0.92534895,-0.69468983,0.366289323,0.702889821,0.826546971,0.245513904,0
7.835116214,7.63242927,3.13044924,2.587835399,-1.660014838,-1.777930489,-1.033931839,0.42513754,0.682799292,0.509117405,0.310126514,0
9.993960677,5.65753958,9.383102211,9.390915016,-1.286353327,-0.910507118,-1.031581401,0.941400658,0.271721268,0.103172244,0.377673076,0
4.076750739,8.70746362,5.626887453,7.83684266,-1.552061199,-1.133880931,-1.399843166,0.132699167,0.59749901,0.346744,0.395304595,0
9.978131605,2.956472853,4.387625216,8.411477788,-1.094209259,-1.363583015,-1.430380652,0.089808866,0.418670046,0.983439938,0.730518278,0
4.321402435,4.048169475,7.057649795,4.06329127,-1.382767163,-1.065241303,-0.885556037,0.63563695,0.521986107,0.557061586,0.13532388,0
9.319420674,0.990444851,1.858897113,8.810012969,-1.226710044,-1.763595558,-1.696723522,0.293890923,0.081581096,0.084223059,0.199795457,1
4.598960838,2.482637956,1.622809574,1.867529657,-1.979375374,-0.623618623,-1.097249223,0.614100141,0.346509479,0.51909911,0.404390067,1
5.102567639,3.855255331,7.727725658,7.607914331,-1.122145012,-1.032257204,-1.047936519,0.121027916,0.388764064,0.202101177,0.99084539,0
4.142024003,8.556392187,3.336799779,3.306441732,-1.620618879,-1.12140808,-1.06128829,0.23271787,0.659618954,0.888085954,0.209897792,0
9.261410097,8.690981485,3.894007779,2.572368597,-1.072776768,-0.809994231,-1.290912765,0.610547518,0.734434884,0.795811363,0.054113363,0
9.634025301,6.376854026,9.36974145,7.450477192,-0.872577012,-1.508982384,-1.811968101,0.970203691,0.108603059,0.73105398,0.39173051,0
3.076350542,1.612202415,7.181649764,1.038716793,-1.836796443,-1.319918076,-0.547142365,0.534140384,0.972637001,0.726987891,0.69106734,1
7.756447783,5.879377427,0.941872695,4.755801848,-1.865863862,-1.995156512,-1.953108259,0.492671095,0.624345134,0.106596213,0.228592565,0
5.717978952,2.487869127,1.675944068,5.963215854,-1.153326756,-0.710572153,-0.691091324,0.125112253,0.194485237,0.52777311,0.342550162,1
6.848637528,8.896306083,6.208011489,9.690768109,-1.952266724,-1.407110114,-0.88419934,0.808012975,0.532315383,0.800843633,0.231340347,0
3.841975605,6.475663715,8.133567655,0.875037799,-1.422611397,-1.957640382,-1.157141418,0.360197514,0.543757899,0.723875055,0.232706402,0
8.081286524,2.136492818,7.109956544,8.456680704,-0.745758393,-1.572364987,-1.433648152,0.698476738,0.271411521,0.449851274,0.406449169,0
4.320790719,3.784361045,8.520553475,6.453728061,-1.727618959,-1.568323416,-0.765184956,0.900303362,0.143327931,0.402280662,0.348499312,0
8.726213743,9.768020985,6.430491913,8.526941447,-1.953787926,-1.039168149,-1.419973838,0.754107304,0.508726993,0.858592048,0.260156702,0
0.876967221,2.202376194,5.630923531,8.362545335,-1.835309528,-1.903473327,-0.81439092,0.179924142,0.810576093,0.58252177,0.951581947,0
1.504612303,3.192775949,8.470990177,2.72080348,-1.66483895,-0.774288345,-1.432253539,0.426831139,0.726227688,0.472619446,0.054852874,1
4.563498216,5.569207514,5.682002274,3.087847688,-1.994842823,-1.278231005,-1.316527625,0.456715351,0.394635075,0.512553157,0.449985562,0
8.80020869,7.077779588,3.563282964,7.428623482,-1.147637595,-1.776701433,-0.675257596,0.067270318,0.170764576,0.256389637,0.722529026,0
7.035852874,1.434563655,4.997807108,2.407154929,-0.711103732,-1.593632616,-1.027350215,0.951873517,0.33985895,0.861393742,0.287698557,0
4.016988286,5.447159083,6.224977682,2.687678033,-1.129596674,-1.475818754,-0.770912765,0.147364346,0.632886458,0.289828628,0.304698782,1
7.210951815,1.304412795,8.745598753,5.166692312,-1.940233257,-1.518275637,-1.170419065,0.103023041,0.276986505,0.156108648,0.569365045,1
4.26709498,8.816653586,9.43433039,9.391341727,-1.898011875,-1.426878085,-1.316621663,0.153655203,0.687140672,0.223737577,0.969130594,0
1.706574538,9.594318161,8.485573932,7.957162157,-1.419484674,-1.271113637,-1.556724624,0.226014239,0.574690208,0.263096144,0.665049982,0
5.731288894,7.765608986,4.128280454,6.547727572,-1.310425169,-1.003919488,-1.971336898,0.310748256,0.693973137,0.97723279,0.475881664,0
3.008328947,1.922212455,0.916370549,9.362105663,-1.091119125,-1.644523263,-1.554000761,0.72889285,0.423248449,0.158542866,0.680726197,1
7.868205294,3.177032339,8.679132589,5.747742188,-1.616886484,-1.207116997,-0.96985821,0.699309373,0.677814768,0.660941767,0.427197101,0
6.855399115,5.950410885,1.854024137,9.287972959,-1.725034347,-0.910183273,-0.541326223,0.102738592,0.689898029,0.709883687,0.909215972,0
9.46911157,5.391403103,7.627119014,1.517213883,-1.129478561,-1.983112407,-1.024859571,0.508570178,0.342558417,0.643358039,0.134541995,0
2.799876011,1.964663897,9.053457694,2.026372773,-1.0284601,-0.665912117,-1.515634049,0.300380275,0.972077742,0.946786104,0.865278341,1
0.622507514,3.622203271,9.301422541,4.769088288,-1.865664781,-0.941027982,-0.543116389,0.632616261,0.507177235,0.116081543,0.914244946,1
6.041553419,6.242069551,3.711188762,9.593087486,-0.788203621,-0.830306407,-0.866410063,0.135169227,0.23866262,0.431594528,0.623563492,0
6.521481044,3.951236938,0.70654452,1.881115556,-1.383537869,-0.813620578,-0.810156504,0.640118567,0.206425178,0.538990137,0.45286193,1
6.425470655,8.278322354,4.436509585,8.579158888,-1.667888479,-1.072923031,-1.76595587,0.335718653,0.527475986,0.884383327,0.512482406,0
5.942143526,8.043732348,7.601468082,4.240233597,-1.138557433,-1.597991188,-1.319187443,0.741933876,0.888738456,0.925068873,0.765132855,0
7.189667821,4.301498707,6.630477094,6.814556168,-1.588855677,-1.215094592,-1.073823808,0.999357153,0.779377892,0.380065432,0.150495763,0
2.924889258,3.30756316,6.012992022,4.583896599,-1.701794018,-0.522304009,-1.766155082,0.128008979,0.843159063,0.414114008,0.767694098,0
8.047752435,6.75066399,7.797326448,3.21432558,-1.878601245,-1.236132474,-1.890413854,0.193340295,0.163088822,0.965692995,0.683731301,0
4.242340769,9.985281329,3.673793991,6.218103593,-1.947808634,-0.783681559,-1.682567294,0.293068101,0.730782655,0.738156566,0.516901933,0
1.495553929,3.05368833,0.709651873,5.136681804,-1.077642791,-1.294171479,-1.486662887,0.23095857,0.900406319,0.176078419,0.85297187,0
4.260779482,8.886702231,4.634007487,3.059327756,-1.593351371,-0.954337166,-0.66007127,0.155337667,0.124592719,0.438224618,0.719150755,1
5.752935677,7.173375455,2.034543592,1.374737367,-1.787570081,-1.307730357,-1.286925156,0.481584643,0.21647836,0.940293905,0.2889443,1
4.840048588,9.950449416,5.933253778,9.871017948,-1.065022667,-1.585148192,-1.510158015,0.169967601,0.429490445,0.592316685,0.280664067,0
8.306163868,1.09469102,1.648348125,8.939061871,-1.818704921,-1.537631029,-1.522663009,0.424418375,0.656486701,0.455468062,0.595000307,1
9.991046395,9.489084384,3.647733368,4.864762889,-0.509089725,-1.136910567,-0.946962903,0.369198276,0.651552263,0.088630843,0.207244587,0
6.568088225,2.74393703,8.632297576,7.851450372,-1.915682815,-1.898045026,-0.999565434,0.850476629,0.247324167,0.750772697,0.953139836,0
3.68862528,9.396612006,3.087552228,7.315026197,-1.04090905,-1.749598855,-1.197841051,0.935975201,0.437280046,0.156397242,0.461545316,0
9.393916548,4.800821305,5.286834567,5.629595053,-0.644817631,-0.629736149,-1.034061742,0.702521875,0.102214706,0.942900912,0.705504908,0
2.367798048,2.974831137,1.017955159,0.877126051,-0.937183056,-1.113702279,-0.852932041,0.878120141,0.608073735,0.387643173,0.294876024,1
6.466077579,8.473804708,3.007338757,8.602601861,-1.911333729,-1.929677671,-1.339198424,0.867744035,0.55552806,0.120929496,0.355796618,0
3.156689507,9.878724655,5.247346141,5.252458634,-1.025159737,-1.265516247,-1.881924324,0.050009304,0.497676896,0.927045675,0.901810232,0
0.771871927,7.624827707,9.546221995,2.236084669,-1.36358914,-1.186303022,-0.854985362,0.053917364,0.991418505,0.809691406,0.953636176,0
8.460838339,5.755063381,9.893090354,7.480927693,-1.068084367,-0.837955632,-1.754696511,0.12358286,0.788038818,0.549672455,0.08589135,0
7.777096037,3.925122272,1.80271488,3.947211052,-1.222411657,-1.125899304,-1.621272936,0.528602073,0.847017676,0.548309193,0.297200086,0
7.408136274,2.184517461,0.863299542,7.212824774,-1.953219456,-1.569497468,-0.560986062,0.533466879,0.135868699,0.423413089,0.911644459,0
5.464886461,2.504352932,7.686364807,8.377676243,-1.979111208,-1.415377952,-1.600643011,0.294239232,0.839369899,0.064713758,0.411292762,1
8.072109698,1.682616307,9.827404151,6.884571178,-0.506384685,-0.801343778,-0.702799546,0.962044756,0.08382517,0.860802892,0.666949637,0
3.32365386,6.088715036,4.941145412,7.765633329,-1.568555599,-0.519200215,-1.707021709,0.908980641,0.40588434,0.2991909,0.417302768,0
4.283817247,7.229590478,8.493577305,2.755960564,-1.34331112,-1.314245646,-1.992955575,0.902665638,0.791548363,0.402366629,0.304551101,0
3.896702889,8.34831729,4.856760518,9.852783488,-1.938863529,-1.682954354,-1.191850137,0.441028696,0.809625892,0.174739677,0.529082274,0
4.704342051,1.095166568,8.694612178,1.347183826,-0.931664044,-1.980744845,-0.736689219,0.446840583,0.598555593,0.35454774,0.831409604,1
8.900119393,9.129238229,1.764572794,7.876935383,-1.700287736,-0.893881288,-1.142684253,0.449082653,0.203535684,0.590475839,0.414178864,1
9.869488682,3.147720097,0.782349914,1.225870744,-1.357310884,-1.394642928,-1.180712509,0.144530431,0.904645865,0.662857373,0.449278909,1
1.720415821,0.961460604,7.976767691,1.363836896,-1.074233242,-1.099750912,-1.125147382,0.902870811,0.6322556,0.544420195,0.266887282,1
2.432960237,2.252154154,1.268312817,6.319549668,-0.933777716,-1.048124143,-1.423335163,0.418874702,0.712468255,0.788394056,0.645318207,1
9.870107083,2.306074393,5.959924419,8.749653266,-1.154867921,-0.516589741,-1.175880298,0.133465253,0.688858234,0.252737622,0.098464843,1
2.698469252,5.033539904,2.384471222,7.46439721,-1.632727408,-1.43679966,-1.147710032,0.121843269,0.370617763,0.591032242,0.683038058,0
4.331152304,5.783177768,9.648669194,2.542782435,-1.37705503,-1.443697937,-1.994079431,0.618340466,0.806279135,0.264268271,0.151812832,0
2.417918178,5.347491823,4.593667947,4.626102538,-0.94354779,-1.922247203,-0.639105015,0.935193386,0.171867509,0.49073538,0.773704143,0
5.108967387,2.531706552,6.480404085,4.990881216,-1.15775194,-1.685739515,-1.976404942,0.905420346,0.16399016,0.659878594,0.42368024,0
9.494641272,4.275833782,7.839363133,4.443195513,-1.963592324,-1.352869139,-1.061089364,0.775769437,0.948218125,0.866903513,0.647377762,0
5.607235004,7.043691912,5.463234237,4.764312222,-0.857151358,-0.526645677,-1.748856417,0.364235306,0.739907317,0.798826147,0.99004574,0
2.324900988,0.652164905,8.312354955,2.446113974,-1.933308284,-1.368102199,-0.742723767,0.32228403,0.118549555,0.663958629,0.48353243,1
9.60588113,4.170735154,0.83886694,9.885513874,-1.171335247,-0.573088554,-0.890906198,0.696629992,0.864289324,0.165177473,0.78284346,0
3.284089325,6.518045027,6.158028507,3.71791145,-1.403510941,-1.293560776,-0.569413228,0.187231345,0.961253593,0.303818823,0.502900155,0
3.860897479,3.335569164,1.774968562,4.140077581,-1.138491405,-1.798082643,-0.888195637,0.104537366,0.152839581,0.557901495,0.974506275,1
8.663489966,1.478452107,6.027182644,2.286080714,-1.432569698,-0.537398496,-0.981857101,0.71245757,0.613278538,0.511276024,0.780196304,1
7.963647791,7.511337053,2.947463495,2.934173543,-0.714831383,-1.260789421,-1.925947709,0.820524999,0.382787241,0.419281868,0.512824381,0
7.975380264,3.067116318,5.006557314,3.88882343,-0.51640477,-1.019214563,-0.620932176,0.478358789,0.445657466,0.804004673,0.349053654,0
5.036679478,5.498152981,5.448683205,8.214807771,-1.151113921,-1.080296761,-1.393393441,0.44152867,0.226549322,0.462939002,0.790685582,0
6.40208491,8.895541575,7.545485764,1.142838765,-0.51383036,-0.937574917,-1.581472921,0.319867807,0.640747025,0.297261996,0.735798288,1
3.36498117,8.888423027,3.930735518,6.577264719,-0.978469415,-1.641630183,-1.591521381,0.107279176,0.908796452,0.057659754,0.153125113,0
5.970635155,9.710520751,9.621515699,4.896258814,-1.01631971,-1.248715988,-1.250326923,0.949169431,0.675814762,0.921612463,0.257362349,0
5.718673006,4.888939781,6.853222647,5.733388961,-1.072642385,-0.605654404,-1.003078715,0.097737131,0.572222666,0.213976396,0.056885627,1
2.233460117,6.230545432,5.334075453,8.997144952,-1.019854464,-0.918579552,-1.112400405,0.763250382,0.151184629,0.055952159,0.829354827,1
9.124310874,3.696028282,3.202037619,8.000124645,-1.430645338,-0.748604739,-0.617135868,0.701566807,0.588229127,0.193004083,0.824284788,0
4.535426161,2.073478243,7.704516041,2.135745161,-1.446911894,-1.170557616,-1.371066413,0.537426959,0.610384377,0.285317916,0.79248236,1
9.341681143,4.029358929,4.84420384,0.919505721,-1.848703353,-1.403478219,-1.245621543,0.817375355,0.799490617,0.349764709,0.575768483,0
9.941742659,7.631483821,9.869979795,5.356242314,-0.737424155,-1.419694863,-1.01995364,0.90900416,0.556021172,0.333033989,0.287928797,0
8.660638086,4.684042794,8.716583044,4.810348126,-0.84596142,-1.505676579,-0.899323497,0.261058642,0.957470893,0.613860226,0.400525598,0
0.723455572,1.564118059,3.115591351,9.751496265,-0.740062263,-1.004212734,-1.69709421,0.900834947,0.928600979,0.424232851,0.082235526,1
6.694929091,7.544332066,8.573422689,2.246416218,-1.628234639,-1.814793518,-1.158592561,0.680775817,0.63292777,0.393274493,0.285451895,0
5.414345057,8.529864585,4.266876189,1.041946451,-1.925287241,-1.640135357,-1.262312889,0.947539304,0.139002069,0.181583644,0.329428749,1
7.335633836,1.930411745,0.684690425,7.96811906,-0.893380212,-1.617981118,-1.140711509,0.853768224,0.659094812,0.214110053,0.395752674,0
2.251792278,5.905363287,8.728286348,5.453211243,-0.850662963,-1.350464484,-0.75362912,0.238129311,0.607721267,0.720340092,0.609040359,0
0.72818614,1.780957904,2.998782832,7.238207642,-0.69890764,-0.943495249,-1.542004972,0.194108931,0.528008448,0.501232804,0.741933964,1
2.309766068,8.045357768,7.629162412,3.707707654,-0.852357652,-0.598315344,-0.937529944,0.233037892,0.459781505,0.616724954,0.382726937,0
5.214891071,3.722125058,9.117890318,5.261147173,-0.914848188,-1.27315077,-1.741886495,0.852458851,0.725052799,0.893315826,0.659189585,0
1.566624341,2.568426131,1.641938081,2.165828814,-1.303017658,-0.940312001,-1.21182918,0.692000315,0.698927237,0.721144801,0.06175185,1
9.574432728,6.229650407,4.478992738,7.952408789,-1.389472068,-1.695927233,-0.951937979,0.506840116,0.461307473,0.758852999,0.545169292,0
2.014140671,1.823512361,6.333481622,0.996371149,-1.250944948,-1.208635202,-1.728294306,0.535481146,0.110712006,0.603871176,0.494849854,1
1.202668299,1.075743807,9.043145192,0.987461314,-1.382192274,-1.087365722,-1.297053299,0.946152761,0.537492152,0.835115287,0.467033121,1
6.745667846,3.56747,7.316833291,1.61816199,-0.760093573,-0.883659495,-1.164084875,0.396385471,0.143757931,0.689236089,0.446821114,0
0.828966186,4.568934647,4.050906444,2.550480114,-0.919382215,-0.789668756,-0.927792191,0.838098335,0.872484989,0.459853112,0.847343337,0
2.628662092,3.052350122,6.898469535,5.921559464,-1.454162158,-1.641085551,-1.386832269,0.855365906,0.66176148,0.070590477,0.787976729,0
8.12438536,3.587663934,7.132079276,2.119088946,-0.97094569,-0.502439676,-0.545193216,0.068583769,0.491765967,0.787442013,0.638767576,0
9.529885616,1.581662176,9.803792178,7.539209317,-1.470369219,-1.99323283,-1.998577431,0.754426745,0.976706951,0.722609534,0.343891381,0
1.10175287,8.66785728,8.063582677,2.540499598,-1.290690488,-1.647962133,-0.994922963,0.270426573,0.677888322,0.293413969,0.498920253,1
2.673365352,5.516384504,0.987178671,8.316018918,-1.762957701,-1.927579023,-1.671374252,0.950779153,0.581798033,0.601912837,0.167961007,1
1.863998984,4.399460116,5.988497894,3.602347312,-1.698361413,-0.78322913,-1.562124206,0.742996438,0.32331027,0.861102408,0.445748375,0
9.333636015,8.718578158,6.388438486,6.634546469,-1.928548805,-1.425058819,-1.223926613,0.103783118,0.154620102,0.57093737,0.518917278,0
8.880175437,1.354541253,2.072927272,1.380659681,-1.547471534,-0.845846442,-0.503730355,0.666023195,0.400186335,0.818585344,0.78855835,1
5.794793825,7.203374323,1.294630055,5.991120129,-1.164031732,-1.456070612,-1.974326536,0.17201534,0.918731882,0.894875114,0.871618965,0
5.28333648,6.604052738,7.546348921,7.102427551,-1.829472914,-0.729907857,-1.285832466,0.968531476,0.419468644,0.156430732,0.277250004,0
2.284156593,8.647201495,4.881570096,5.095672652,-0.825428292,-1.920184238,-0.630080919,0.477916522,0.424166693,0.44662019,0.773090881,0
1.928214894,2.95480544,4.551331171,8.444838619,-1.561510363,-0.921248727,-1.441428976,0.881175671,0.360769542,0.841755592,0.365667859,0
8.540508661,4.147330189,2.264386381,8.054196984,-1.106010007,-1.059845185,-1.589585373,0.228199274,0.767606234,0.960875295,0.378143144,0
5.022458437,5.90250824,2.705893112,3.183207567,-0.735285193,-1.502294193,-1.110233494,0.850156491,0.484117481,0.604284395,0.587726965,0
9.33995497,4.604492487,4.71207191,1.069126994,-0.501236063,-0.815878574,-1.543816259,0.436941191,0.328698448,0.102593836,0.817804125,1
1.522943443,2.751999475,5.880114564,9.267583843,-1.116172711,-1.543977324,-0.97136307,0.649812214,0.846518904,0.607319331,0.419434686,1
9.99667792,4.841367441,1.244647143,4.890366056,-1.06658359,-0.910880525,-0.974255544,0.747623429,0.779882762,0.647330931,0.514418667,0
7.069034287,3.603151539,1.992868681,1.8234516,-1.355625771,-1.091153589,-0.725281978,0.857501591,0.78706304,0.865688569,0.942044063,0
4.068762913,9.070222461,7.497185209,9.670968607,-0.867731688,-1.729065303,-0.776796207,0.222589776,0.127718735,0.522455807,0.983251872,0
6.473679265,5.70942621,3.944021571,9.948010919,-1.021783913,-1.611979872,-1.137227622,0.893991991,0.258667153,0.843325952,0.791796219,0
2.654318558,5.487942383,7.34735827,3.045825352,-1.609758885,-1.714384212,-1.369781491,0.839225856,0.328035171,0.775522798,0.118143496,0
7.468273344,0.870792228,6.774119859,9.86552361,-1.748208218,-1.957516685,-1.843351814,0.148326569,0.931161372,0.101231059,0.786483514,1
2.914062575,5.330160824,9.010550366,8.863056621,-0.768258978,-0.785184656,-0.960397112,0.820589925,0.873102677,0.615735257,0.731612127,0
9.639895004,3.113222495,7.262914505,7.906786421,-1.797101867,-1.512514031,-0.611789941,0.78205228,0.847908848,0.299122129,0.837571382,0
0.862882563,9.292333653,5.291957308,6.152855293,-0.752943076,-1.784846942,-1.632707284,0.35856618,0.224666292,0.969665307,0.897866426,0
4.402187315,2.757520238,2.147390516,4.768296975,-0.585283035,-1.894170937,-1.254402254,0.494767839,0.987703749,0.278951038,0.8720215,0
7.944392791,4.032943501,7.974164132,1.811420362,-0.759719224,-1.629715049,-0.879891026,0.738201284,0.56835974,0.247543575,0.162091732,0
7.365698793,2.674670131,1.02999252,5.550138591,-1.064131817,-1.551396106,-1.60808939,0.056707639,0.197921394,0.765895413,0.634323674,1
2.662317047,4.267326492,3.679107962,5.281565289,-1.977179239,-1.449736932,-1.028728393,0.792034052,0.871207163,0.951698953,0.094767945,0
7.899158437,3.716331764,7.582964112,1.320948567,-0.503941224,-1.73334327,-1.613103544,0.454007486,0.509146004,0.368710147,0.917886946,1
6.015479856,5.07022108,3.323708421,4.941713826,-1.817040816,-1.884709697,-1.94116537,0.83402026,0.527920021,0.924385393,0.826042455,0
6.689352029,4.112636158,4.672443625,0.938314355,-0.692152441,-1.44024792,-1.905046913,0.835620512,0.478874949,0.779084104,0.104729771,0
2.903024593,3.881151296,2.762011774,8.752340778,-1.831631444,-1.734995793,-0.831853435,0.845338893,0.267080381,0.181971598,0.508218798,1
6.098378523,6.634353367,4.54226264,4.738861709,-1.848590957,-1.503854401,-0.506090695,0.328228683,0.662146164,0.654567505,0.710067732,0
8.029832095,4.155197552,1.716945691,9.065329692,-1.105896269,-1.888976661,-0.812904235,0.09312213,0.637153149,0.667991449,0.359181579,1
7.352193664,9.701647743,6.802906465,4.968631247,-0.756273284,-0.986602088,-1.168353487,0.733157061,0.639850505,0.732621234,0.295528025,0
3.115652973,1.887401047,3.309432786,7.007720128,-1.404377815,-1.996457568,-1.25114911,0.243827969,0.918133935,0.193982543,0.327495128,1
7.833738104,4.576594068,8.902947793,8.163828308,-1.528091494,-1.471551705,-0.853671224,0.689788677,0.084525642,0.947283183,0.73814593,0
9.959645226,9.28972139,8.697915533,9.836784073,-1.085435385,-1.229079291,-1.568001975,0.929132104,0.587992167,0.164695138,0.858792592,0
5.609537952,6.758730028,2.470635507,8.005209145,-1.456645999,-0.923180487,-0.529476759,0.679584203,0.207463278,0.205816419,0.856806892,0
8.153697365,9.521785185,0.807476221,7.502733362,-1.50051429,-1.649149518,-0.835426991,0.289589769,0.210511714,0.29512882,0.327741963,1
1.117591006,1.724218142,7.550562512,7.179702022,-0.756514781,-1.878710634,-0.941172987,0.087443999,0.530268937,0.963270471,0.300166178,0
9.375151155,7.901784458,4.390311891,7.540435516,-1.652007652,-0.916537431,-1.934378547,0.348689888,0.34482564,0.403081554,0.516578891,0
0.545112591,2.857230863,7.216005435,3.921271685,-1.285692535,-1.435684599,-0.904510231,0.914784001,0.90354351,0.698384937,0.147902526,1
0.883704677,6.413492592,2.764250293,6.036596433,-0.642758916,-1.181908855,-1.533372341,0.416765635,0.983760534,0.635002716,0.138845383,0
5.448017683,1.876316293,6.564890882,8.464226223,-0.738199817,-0.616872426,-1.12147214,0.700730108,0.181691218,0.500177465,0.65871077,0
3.533244916,3.245410522,1.433031958,7.792539731,-1.247697971,-1.714555407,-0.977699759,0.314139578,0.145180348,0.654351585,0.360165744,1
3.663692355,6.139586557,8.389271441,7.578270718,-0.701566602,-1.083793164,-1.068353961,0.62230298,0.060765484,0.541153576,0.93821659,0
9.476457063,9.244047078,0.582689992,8.018674971,-0.695284443,-1.101592763,-1.967560777,0.492806349,0.989992243,0.495867354,0.787649865,0
2.416488545,7.591995627,3.875801104,7.543790467,-1.35892457,-1.087525818,-0.565049289,0.355940455,0.693880774,0.711097759,0.597689263,0
4.493304175,7.975740895,6.34070177,3.759932281,-1.727900119,-0.655204417,-1.860845688,0.34171801,0.596623145,0.964857026,0.105964441,0
4.829544184,1.051265293,4.927713151,2.981489398,-1.044582298,-0.922505016,-1.606773466,0.974232143,0.063443123,0.920652446,0.827561211,0
2.529985207,7.036877638,4.043297179,1.22460494,-1.814806065,-1.410209064,-1.652373146,0.43658074,0.482956801,0.311931772,0.581140977,1
8.059581156,2.532900539,3.500138372,2.470657513,-0.585889878,-1.864663233,-0.949251665,0.895725442,0.146047237,0.291455852,0.156724342,0
6.351699815,9.28935422,8.245125732,9.467737898,-0.704547642,-0.873228539,-1.453755894,0.892489947,0.262161845,0.167391751,0.969257959,0
7.740791366,4.7943196,4.840807337,0.783743259,-1.725123826,-0.596017545,-0.981118806,0.106530392,0.281405751,0.914736081,0.951476902,1
2.491639808,3.954087467,1.973656651,2.549512959,-1.844830672,-1.006910535,-0.539630646,0.675263982,0.55340211,0.743221136,0.207344504,1
3.938078791,9.00077907,7.896934119,2.130969429,-0.620498647,-0.920572567,-1.506272353,0.997190966,0.2755032,0.967317622,0.358784127,0
9.153400414,4.696284939,7.153584493,5.051270659,-1.917378073,-1.655013381,-0.648689453,0.999937073,0.702422078,0.323365606,0.619742847,0
9.995375211,6.470722898,0.722692343,4.662388843,-1.304916142,-1.587964199,-1.946643664,0.08716303,0.230870357,0.582189251,0.878416134,1
