tau1,tau2,tau3,tau4,p2,p3,p4,g1,g2,g3,g4,stabf
9.514851346,2.645198636,8.742042054,5.059035174,-1.255711807,-1.185776805,-0.589781598,0.205484137,0.364221199,0.983264583,0.136396712,0
0.68651251,7.282327013,4.554224888,5.653022622,-0.592971562,-1.427507739,-1.090105827,0.857160277,0.778221646,0.258567907,0.123980366,1
2.351168588,0.96302564,8.59765881,4.594890596,-1.23048747,-1.945124733,-1.170728306,0.966900063,0.569842232,0.975654611,0.248196504,1
2.996937281,5.128226851,4.491071714,3.614177025,-1.123012522,-0.668442899,-0.971553313,0.255162075,0.823303662,0.626601346,0.996674439,0
2.404937857,9.140024696,1.155326854,6.300862122,-0.944042016,-0.797061861,-0.602385844,0.307931553,0.300292399,0.789103119,0.773476984,1
2.581937868,4.61081631,6.888020615,2.300373896,-0.576071705,-1.775906921,-1.678271178,0.966651841,0.500090913,0.70104299,0.957159551,0
4.61636079,6.267294932,1.114090365,2.547988238,-0.58496468,-1.896913305,-1.868953544,0.364910703,0.500660957,0.648465925,0.94228507,1
5.977964367,3.872035076,6.508813166,9.186981364,-0.850337181,-0.761406689,-1.692488265,0.279810847,0.101680057,0.919949068,0.105665544,0
3.822526847,2.677948157,3.160503485,7.247253329,-1.27350215,-0.903696423,-0.808706647,0.939639272,0.16803284,0.604938985,0.411433692,0
5.147900614,5.792540821,1.123032153,4.307116038,-0.643731075,-1.568274546,-0.944547396,0.149415902,0.602622243,0.231028107,0.716735212,0
1.857466849,7.744211361,2.915093465,3.895824716,-1.770400644,-1.4012488,-0.698398063,0.126217032,0.129223025,0.636701054,0.422661401,1
5.579785453,8.164104317,3.288516064,8.466689696,-0.626408245,-0.935893222,-1.546951535,0.956040443,0.43030861,0.327933809,0.621576398,0
1.755085223,2.2747759,2.140101065,4.180732925,-0.917121523,-1.331977155,-1.54746081,0.476475682,0.780177032,0.213543429,0.779754926,0
8.136954829,0.665661108,3.057608594,2.965396499,-1.676395784,-0.723999629,-1.633424692,0.411536067,0.13849137,0.219418824,0.773303956,1
8.469834839,6.313012898,3.868682484,7.406513042,-1.274166596,-1.69920053,-1.100850641,0.414973918,0.191606966,0.749250987,0.281723602,0
2.086036501,6.334728891,2.522737059,9.815504603,-1.506936218,-1.980258723,-0.856658553,0.525550864,0.389209042,0.301735626,0.57657967,1
1.336512712,1.502723357,4.437645626,6.282674887,-1.095028655,-0.804593931,-0.699211788,0.36214506,0.276871591,0.911797439,0.383977724,1
5.990409732,5.588096899,1.860010852,7.971363367,-1.583203552,-1.642336469,-1.992463722,0.671805764,0.124718841,0.100027763,0.70272682,0
3.127337689,3.736162633,7.146147711,9.151102757,-0.648418074,-1.730545032,-1.729768336,0.081624647,0.534128851,0.084814988,0.305864188,1
6.680051097,7.1263801,7.104358344,0.602500719,-1.462612188,-0.561670483,-0.743969208,0.156634875,0.525266066,0.880965248,0.309654209,0
2.769859513,6.5476844,2.846721244,6.822811829,-1.398985567,-0.868894797,-0.622215288,0.165464433,0.818360307,0.900052597,0.984301471,0
7.586695808,7.006234236,3.398594358,2.308934917,-1.584799101,-0.558657128,-1.982677856,0.600932708,0.923236288,0.258107879,0.76520826,0
4.543956943,1.211860162,5.963998031,0.852946504,-1.733663929,-1.318937134,-0.923746989,0.275787076,0.673544119,0.724886693,0.669583273,1
8.092247245,9.356229371,7.904086734,6.12254029,-1.442862496,-1.871971361,-1.319380117,0.440003851,0.909907878,0.936456116,0.611336115,0
8.126885946,0.682676512,3.29943632,5.367015617,-1.269885951,-1.234102457,-1.586443699,0.125218499,0.183325447,0.268913237,0.748655658,1
8.055739791,8.626230971,6.506775101,4.942664799,-1.166894347,-1.546580702,-1.994781217,0.093352768,0.374310441,0.632407009,0.165485563,0
5.627691231,6.997411283,2.831754469,3.711566982,-1.453096282,-1.218243965,-1.872839194,0.196688029,0.800236702,0.123500526,0.385284347,0
9.490778673,5.561251658,5.138759237,4.279265067,-1.830036751,-0.674861754,-1.683244204,0.151408062,0.543702737,0.187417837,0.712801189,0
5.257339583,6.78849526,8.923804538,5.138393657,-1.223552175,-1.364412284,-1.475504668,0.296310843,0.755449555,0.533782309,0.056310762,0
7.202260024,5.906022291,2.410947953,8.962492066,-1.995232206,-0.855179111,-1.504106333,0.442525601,0.585968962,0.376824713,0.125873526,0
2.869080316,6.174707558,8.211942894,2.01426544,-1.700135097,-1.668067592,-0.552527782,0.864826977,0.663606851,0.600363346,0.844048957,0
8.914093082,0.591398638,3.400045576,1.326594626,-1.805191345,-1.926488277,-0.821249688,0.09192249,0.431267813,0.368936788,0.104630848,1
3.300919733,3.888057301,7.016408078,8.489612064,-0.664715571,-0.839202412,-0.55245735,0.462296977,0.304629677,0.709434039,0.200180595,0
9.458128009,5.714746703,2.704423079,5.446117091,-1.04787521,-1.320736962,-1.991398701,0.997322477,0.449316627,0.233188845,0.899331708,0
2.818828736,9.334098235,6.05185066,7.419545531,-0.703527985,-1.091586131,-1.300860515,0.061892182,0.249097337,0.838269487,0.101607216,0
7.64211464,3.119953304,7.27293304,4.456594287,-1.186246196,-1.741289237,-1.009780017,0.466376111,0.326408423,0.990441064,0.276956231,0
3.580200955,3.614467274,5.28322976,7.500816282,-1.477789306,-0.589427971,-1.984716339,0.600727607,0.604002744,0.48550364,0.92167346,0
7.296672198,7.906549524,8.009355689,7.748208006,-1.438238314,-1.661512938,-1.318447187,0.100134715,0.994242148,0.819492301,0.469813527,0
9.623069989,0.802598244,1.172266221,2.688635997,-1.795264423,-0.617411365,-1.058766945,0.25086386,0.840086573,0.362103513,0.403923039,1
2.042747662,1.560010262,2.53524573,4.376218414,-0.977891476,-1.260552011,-1.457193974,0.066001413,0.551004183,0.997566722,0.913581961,0
1.8287502,5.061741364,9.386910594,5.109695873,-1.055938334,-1.35522227,-1.730698652,0.988730219,0.342269654,0.823519651,0.956747288,0
4.285539163,7.14311484,7.849152967,4.486247794,-1.146855842,-0.67242839,-1.017179954,0.745255397,0.250662151,0.371594423,0.554472061,0
2.03785455,0.832228792,9.039669673,3.217213665,-0.913396341,-1.50638137,-1.881298376,0.524071279,0.250259796,0.771682198,0.542523843,1
6.372745638,7.267981919,6.313553419,3.242505116,-1.896700898,-1.625282133,-1.017973392,0.263728327,0.794160519,0.246673318,0.703037948,0
2.477706289,3.671894726,1.613710114,3.460586139,-1.688230765,-1.931135701,-1.924636954,0.783915254,0.489622476,0.276417056,0.687266619,0
3.126312279,7.143602381,5.652509198,6.597199751,-1.375617762,-0.747784372,-1.298304509,0.222023416,0.806574324,0.413696477,0.427394528,0
4.333840327,1.406676102,5.329931008,1.014344386,-0.509663645,-0.660194217,-1.147443416,0.317821504,0.795852955,0.428753337,0.449562524,1
2.403813381,0.669965693,9.086922005,6.607485398,-1.60910812,-1.161595139,-1.526192725,0.457960969,0.27484959,0.81641085,0.433693619,0
9.774788501,5.551581646,2.831268385,8.063555086,-1.661564944,-1.929252898,-1.91456879,0.967758864,0.257359183,0.337005526,0.59334922,0
7.075640714,4.664812064,2.300090261,3.474624813,-0.507329373,-1.110910245,-1.602252797,0.252205377,0.62095667,0.898302559,0.937785239,0
1.248101509,5.066337881,7.694812578,7.751935474,-0.708989629,-1.686951382,-1.976819234,0.222495215,0.131014626,0.433945234,0.52690454,1
5.589549686,4.347830581,3.143234524,5.793120325,-1.984437787,-0.704204831,-1.632242142,0.110466541,0.694418478,0.845850886,0.221329369,0
0.681477875,6.077402758,1.039408523,4.363078448,-0.586862722,-1.937266499,-0.800671928,0.316109771,0.964881338,0.733691765,0.108371408,1
5.765386096,8.127137243,2.213626703,1.067037247,-0.649913694,-1.389950663,-0.958406535,0.62273818,0.897454492,0.665825293,0.353174472,0
1.991873337,2.527348262,1.451846732,5.500165583,-1.879428801,-1.139306214,-0.791238822,0.912735717,0.992433377,0.079118796,0.543892906,0
4.408363624,5.889077242,2.990323958,5.158569204,-1.256236179,-1.126362832,-1.246652317,0.057812003,0.672247966,0.973290449,0.477719019,0
9.913413248,9.167252239,8.106869313,6.975840002,-0.726289001,-1.333669942,-1.32006951,0.621869491,0.707980598,0.337412909,0.189047432,0
5.207349849,9.221124031,8.696144408,2.573850334,-0.718945339,-0.818340598,-0.706535598,0.584252833,0.789263402,0.163833562,0.874444843,0
0.71395356,7.70164109,6.140436158,1.153003761,-1.991820616,-1.747459999,-0.759387421,0.280365923,0.689944131,0.123855762,0.294263391,1
3.473229243,3.723718848,1.956988678,6.100010833,-1.508660337,-1.52563674,-0.586695221,0.7134221,0.601706411,0.726121236,0.904827516,0
9.134598237,4.369594925,9.680603879,7.304977705,-0.654304765,-1.03962433,-1.433327463,0.912955196,0.881441986,0.905104823,0.068475663,0
4.657691801,9.939952665,1.049283508,1.525698372,-0.611066059,-1.604279821,-0.816601791,0.802461817,0.89177176,0.996358259,0.596533594,1
2.738646686,0.623652104,6.824666942,1.840643886,-1.258386649,-1.630711855,-1.317997604,0.999175384,0.148092454,0.912671343,0.858516943,0
0.819743092,4.922577051,1.086539331,2.590311906,-1.673721006,-0.633565555,-1.44970338,0.309962182,0.775662663,0.689529793,0.309009949,1
2.226120604,8.962366915,4.754729267,1.64819434,-0.681601891,-1.228298615,-1.489714433,0.439023447,0.282728107,0.197988133,0.852040733,1
8.217918542,9.291671033,1.703537796,7.167180058,-0.617164298,-1.820279433,-0.77610914,0.37171118,0.293064844,0.386436914,0.739834186,0
4.934509154,3.465289456,4.471130254,1.036732596,-1.415832904,-1.644974985,-1.524557224,0.56566166,0.091758119,0.399937503,0.97965429,1
8.806953495,7.117527821,8.75838127,4.308439996,-1.163739635,-1.408350016,-1.053212391,0.587980787,0.78360342,0.896362548,0.522081294,0
6.391050873,5.191017165,9.945539591,0.695093655,-0.999328571,-0.781130227,-0.862058206,0.348520837,0.960144725,0.63799174,0.283008982,0
9.429831389,7.422381995,4.714399094,7.974859581,-0.731618907,-1.098675377,-0.737610395,0.969132951,0.965144726,0.079875086,0.62609071,0
8.621541662,0.822056351,6.383142046,3.4562642,-0.736888026,-0.781846933,-1.318136427,0.79162464,0.790313301,0.847214683,0.083645582,0
8.166657581,9.935972505,6.451593918,8.084513614,-1.694066408,-1.773603512,-0.961450806,0.478218535,0.568923784,0.369135158,0.06659606,0
7.784162602,9.35223762,3.233166439,7.02801051,-0.887532629,-1.171645998,-1.349547721,0.208313707,0.796953843,0.337734192,0.43149959,0
4.495309443,4.171502659,8.947189038,6.701418756,-0.508775978,-0.970156666,-0.686131339,0.920422665,0.872306415,0.695294185,0.49769085,0
7.423989985,5.306800966,9.029939922,4.971086775,-1.485704549,-1.832476633,-1.75804867,0.234590687,0.051654788,0.157952654,0.624320345,1
8.415182769,2.791494157,7.177746428,5.554695635,-1.633215642,-1.657892588,-0.630910921,0.306414714,0.951817264,0.639835801,0.408908575,0
9.822783631,5.413460289,9.338657787,0.894587323,-1.612978858,-1.761074634,-1.156505271,0.069324164,0.852797079,0.235355951,0.464867643,1
1.819842073,6.103363257,0.848301796,4.305265406,-1.08632778,-1.217796672,-1.226356757,0.67766239,0.926766989,0.934391568,0.079310953,1
9.437332284,8.756440144,2.306778582,1.471365941,-0.837643606,-1.464485034,-0.587614403,0.267647703,0.601513228,0.553181129,0.329806606,1
6.619442454,1.665071014,4.470716426,8.887389886,-0.567592683,-0.911071257,-1.878123048,0.475817665,0.135469908,0.59128186,0.9348415,0
5.594294473,5.654506706,5.55928714,8.502949828,-1.723436765,-1.649982134,-1.229870461,0.854097408,0.966115666,0.635299391,0.251935642,0
8.278335134,9.417931908,5.828700225,2.884829155,-1.932593545,-1.779032929,-1.674496166,0.25488007,0.770618003,0.075748623,0.862769412,0
5.406977119,6.265365313,3.067499869,5.377439648,-1.524140295,-0.667241667,-1.384976348,0.500993907,0.972047455,0.122220695,0.394532506,0
8.642909438,1.090504193,9.943507336,0.792266153,-1.103089453,-1.42870346,-1.735242697,0.505169631,0.344035751,0.782769426,0.732033883,1
2.176354253,1.471414484,4.825894162,3.22227092,-1.705274629,-1.289555751,-0.98874719,0.318570816,0.204589124,0.344184236,0.071681212,1
4.051171958,2.391466642,5.14529092,3.957433765,-1.586134472,-0.572753489,-1.002647323,0.422215724,0.93162749,0.700250962,0.980033887,0
2.690367357,9.318971425,7.754455392,8.990788546,-1.409927937,-1.230187267,-0.794907496,0.168872147,0.462639664,0.922229494,0.437686286,0
6.64521542,2.807927624,9.96681261,3.794012725,-1.467392817,-1.909856035,-0.923022843,0.226325409,0.899363978,0.296626364,0.930102462,0
6.985271069,5.701099651,6.898109289,7.717234047,-1.922379244,-1.618586947,-0.599928903,0.100308574,0.432641073,0.181877656,0.63117148,0
9.968526443,5.917165424,5.480703337,7.703516816,-0.818533621,-1.009198313,-0.922815208,0.351603324,0.491340905,0.370923887,0.1749665,0
9.691964624,4.898546291,0.802096812,8.451251322,-1.39645031,-0.725575425,-1.712094564,0.577103056,0.156034913,0.777497492,0.296235714,1
4.696346643,4.250154312,2.273447834,9.877531324,-1.085239122,-1.475356558,-1.811472163,0.88210755,0.099606675,0.427241137,0.596245952,0
0.945899829,8.98963322,6.393948942,1.248277778,-0.51769263,-1.958674573,-1.659550926,0.639012131,0.549926593,0.473617882,0.115896486,1
2.699430427,0.567872002,9.704022926,6.720636813,-1.588252978,-1.021401619,-1.981368882,0.580709668,0.156492327,0.228649376,0.302809079,1
6.03283055,7.094711037,6.272182518,4.106916059,-0.758644551,-1.424754494,-0.726215294,0.654599511,0.556270245,0.265311757,0.663013568,0
0.824967483,4.981640733,9.970128858,9.303903978,-1.360776399,-1.967307834,-1.052288877,0.563025081,0.960425189,0.746095369,0.076026643,0
5.948166457,5.835013676,0.732350204,8.735112946,-0.931064361,-0.904145585,-0.742390401,0.553261242,0.926595876,0.433064827,0.76530983,0
8.060235999,5.58884521,9.955350329,4.578608626,-0.808620196,-1.659754667,-0.96081675,0.255746155,0.723432758,0.858289397,0.888023447,0
4.427016434,6.204168719,1.919148561,5.43761174,-1.283257541,-0.504954936,-1.412616379,0.709838177,0.32161287,0.55008921,0.550675278,0
4.384591142,7.844515674,2.472209629,9.887833146,-1.384783432,-1.79244928,-1.67912357,0.882484498,0.18743562,0.37379755,0.350875286,1
7.544921606,8.241637578,7.681685862,3.115895767,-0.582631222,-0.998631685,-1.463752544,0.424769668,0.860609887,0.761656168,0.762101054,0
6.538944409,8.777322532,2.716069297,7.377313319,-1.417061325,-1.364979666,-0.55177817,0.203324186,0.264525074,0.58544618,0.333992738,1
5.791274806,8.08110093,4.146993723,6.029995297,-1.573008565,-0.787342381,-1.541666758,0.700215498,0.232338075,0.067773582,0.342486926,0
6.671657617,9.252765816,3.261539014,7.518118215,-1.789665929,-0.500289623,-1.502680008,0.651137982,0.434275042,0.61684551,0.650752063,0
6.63666749,7.082852813,3.366094559,1.883178479,-1.166996536,-1.348494554,-1.373338487,0.993061045,0.08777175,0.586752165,0.264213317,0
5.649134306,7.124267986,7.477176188,8.386891935,-0.638047167,-0.959186296,-1.850231649,0.644476278,0.336969427,0.29317926,0.81505887,0
5.432651448,2.058310193,6.827825952,1.917481503,-1.252396973,-0.72140168,-1.991597789,0.408479503,0.640303436,0.587920842,0.849818869,1
8.48893751,2.202846688,9.074377556,7.2363413,-1.747969714,-0.87665363,-0.981391321,0.763925462,0.401177612,0.162139104,0.308899096,0
9.368273861,9.125853341,9.056998811,6.111271385,-1.840770434,-1.436571613,-1.518951724,0.080527507,0.85025301,0.262686741,0.761212855,0
3.62191532,9.381080184,7.580760796,2.18431739,-1.099377361,-0.929742395,-1.072974338,0.276826679,0.990266852,0.667349745,0.963913983,0
9.791793326,5.199701282,6.438444981,3.120957729,-0.790532405,-0.709470461,-1.679199929,0.957033466,0.09285972,0.895112657,0.774020982,0
1.97232759,8.47868479,0.700198182,9.021253567,-1.048737648,-1.970584555,-1.846599678,0.479719817,0.894304708,0.905539103,0.970730374,0
4.519544409,5.542852067,4.386537846,3.408250099,-1.107377519,-0.773957962,-0.673953556,0.717849067,0.913344032,0.545825341,0.336286206,0
3.709540974,3.172825441,7.467707477,0.910834252,-1.177869592,-0.875092005,-1.83067378,0.118229929,0.671495859,0.211315782,0.646221633,1
9.979746119,4.45772526,7.175592176,2.92133475,-0.655879726,-1.528084427,-0.82975929,0.698056873,0.652474505,0.138673649,0.778613577,0
2.848253697,7.552159661,8.81261896,2.686360962,-1.136995726,-1.722578528,-1.751650481,0.42602139,0.442974848,0.270461036,0.412515297,1
4.380737774,2.203752204,6.96278508,4.658718664,-0.758870935,-0.604739752,-1.56089992,0.495711559,0.7693762,0.072917397,0.323797215,1
9.200119346,6.710451536,8.366581843,4.979226236,-1.774175861,-0.511438333,-1.913286213,0.791151999,0.997704677,0.578371885,0.062467435,0
3.998275539,7.920936103,3.107965428,9.347696786,-1.512949264,-1.866411983,-1.256421129,0.229723041,0.301591777,0.646446848,0.756508069,0
1.529731052,7.409915973,9.012084905,9.008486033,-0.770956865,-1.926907867,-1.758068622,0.424344691,0.930784636,0.842836027,0.975304137,0
2.586464256,1.344599779,5.008194617,7.993408849,-1.18853159,-1.702829203,-0.731710783,0.557568837,0.955044725,0.094146978,0.154283973,1
7.805039889,1.686240222,5.799805876,7.15114474,-1.616086948,-1.014118078,-1.9865306,0.406084766,0.443365521,0.64813179,0.696952926,0
5.591436091,2.228569673,9.077713919,2.432084803,-1.798921815,-1.327000036,-1.694154591,0.194982224,0.771196865,0.238159793,0.119790504,1
3.849090639,3.547448521,4.284320712,6.146374854,-1.301598473,-1.170146053,-1.539045797,0.652924661,0.585683434,0.117194388,0.895696607,0
4.805144223,7.637335019,8.274208841,5.699333144,-0.682721377,-0.559503245,-1.689503516,0.572092265,0.403185475,0.534214194,0.335307591,0
3.537920174,6.123880118,4.391420457,6.839605018,-1.33304468,-1.217675549,-0.962149342,0.425886112,0.235391471,0.988112113,0.404549018,0
4.253409308,3.565715927,4.114481463,3.74279631,-1.634640251,-1.91761153,-1.7706079,0.356987412,0.499529091,0.962065144,0.961324603,0
7.547992299,4.402532037,4.92841825,6.081085462,-0.964887228,-1.46955862,-1.406529218,0.086598474,0.3505778,0.689589022,0.115343811,1
6.55503177,3.756991336,1.874787692,6.511791239,-1.65001939,-1.308756841,-1.422070885,0.802831292,0.582485979,0.843548448,0.234673567,0
1.686382312,8.990399889,5.271668827,3.650341157,-1.96902557,-1.857185189,-1.562543625,0.966451703,0.859122064,0.263463179,0.670649901,0
1.563713829,2.302411269,3.508506965,5.957936345,-1.004907757,-0.815356809,-1.453391562,0.070724843,0.210930846,0.795936834,0.96812007,0
3.888668992,8.583148083,9.568870866,9.666391019,-0.899753655,-1.92169802,-1.840897346,0.294330111,0.316703581,0.296868214,0.320451992,0
0.782970541,8.206332957,5.310183513,5.840866582,-1.665756148,-1.677919146,-1.809908855,0.240177192,0.471511827,0.224424072,0.867293128,0
0.702959217,7.784788923,7.139125254,8.385802771,-1.517251997,-1.561983577,-1.858758429,0.760457376,0.837540526,0.411492353,0.302467491,0
0.715575829,0.783102646,1.656345527,7.111142592,-0.596295548,-1.516582523,-0.975436968,0.354666311,0.479520678,0.971629677,0.403719413,1
5.494340964,8.654810846,8.780505339,6.582952551,-1.395152354,-0.681494166,-0.567620667,0.771796095,0.916814588,0.979729126,0.796992199,0
2.489908655,2.861690028,1.578280408,6.32968683,-0.60309829,-1.006129357,-0.859947253,0.189615674,0.486727695,0.575467627,0.216271317,1
4.558889276,6.874334842,2.114618816,2.794517948,-1.148261022,-0.76843087,-1.660710833,0.15677957,0.333124615,0.149913613,0.614357744,1
4.071833236,7.228705431,2.288391069,2.907295879,-0.892820984,-0.869957497,-0.93872565,0.621602725,0.234520356,0.715531724,0.462482302,1
5.302037931,6.404344684,4.829712768,7.508894175,-1.478880694,-0.827352758,-1.307281259,0.178940144,0.499091409,0.353757143,0.267238146,0
9.441534373,9.514570656,2.572636979,7.358522625,-0.516170882,-0.654416125,-1.883192236,0.904335241,0.339416951,0.978838112,0.721121181,0
3.686653812,8.870393215,2.297091231,6.240239721,-1.965975958,-1.866747739,-1.437150745,0.919615746,0.554083414,0.755401168,0.795071848,0
8.194308833,4.547095168,8.646818936,9.207022431,-1.260518005,-0.997192513,-1.375113732,0.446253469,0.517171732,0.765175753,0.88881675,0
9.06324817,5.668452475,3.618040927,2.230058124,-1.967640561,-1.443595174,-1.16804701,0.531829612,0.543283632,0.081411827,0.219309473,1
6.800873093,4.220382453,1.265523391,6.847832108,-1.564045545,-1.071986528,-0.551255839,0.215962652,0.927471372,0.294129967,0.718341781,0
3.373685439,6.505686963,4.913937845,5.115076466,-1.164240433,-0.963279776,-1.916630214,0.153539666,0.967361941,0.815391527,0.315554506,0
5.163414661,0.908251956,5.36651259,9.032484762,-0.629371961,-1.324677942,-1.853729607,0.615637925,0.326489374,0.91705308,0.621319267,0
2.743354744,2.678817872,4.015722626,4.862075778,-0.944688858,-1.152944937,-1.779428042,0.579915305,0.274613991,0.953713401,0.130053888,0
2.783610703,0.801443749,5.48188916,6.560741587,-0.978049096,-1.181896565,-1.978974404,0.585263113,0.782471629,0.336878513,0.171222169,1
8.363860202,5.784909799,8.335969791,3.892408541,-1.750951073,-1.763339984,-1.328882912,0.273766327,0.72805358,0.642625195,0.826267147,0
6.18600091,4.336663878,0.840434481,3.725067389,-1.284656704,-0.535545877,-1.282320981,0.285837761,0.38451079,0.519112753,0.172997334,1
1.994401622,3.467407658,5.691770903,1.674242115,-1.897993663,-1.104547497,-1.483439002,0.296389832,0.715734979,0.155575403,0.183378306,1
5.846142735,5.693647888,0.600565584,5.191684965,-1.174428364,-1.224744783,-1.25735223,0.538442449,0.074235835,0.844877926,0.940911136,0
2.680140444,9.312302612,8.919615594,5.399236934,-1.914543456,-0.579847126,-1.371816446,0.72580313,0.981729885,0.504248137,0.843815473,0
1.123530997,4.517112991,9.470682491,6.569150382,-1.114720563,-1.227246903,-1.316931245,0.144656305,0.894081823,0.119993414,0.395991665,1
3.757821024,3.892838472,5.392426663,6.768928362,-1.752111819,-1.715632341,-0.57255454,0.961528975,0.941990086,0.861400764,0.732529145,0
5.546304382,2.341563632,8.468428146,7.985270003,-0.779233268,-1.235777115,-1.938675233,0.906990657,0.985162783,0.673827359,0.401290351,0
5.523211148,9.047967484,8.59067431,6.265607783,-1.46548711,-1.003276267,-0.719952158,0.823321657,0.170941377,0.946280173,0.173829149,0
1.282480918,3.289692258,1.880289924,5.673691076,-1.96163826,-1.662476574,-1.712884444,0.353527933,0.728912764,0.199029703,0.287619143,1
4.415741695,8.374495091,9.728498022,5.624170848,-1.359172302,-1.52133073,-0.68255315,0.113728882,0.482485998,0.709616417,0.884417465,0
6.93194516,2.432756737,8.719468968,6.623881257,-1.323008634,-1.287506451,-1.893392277,0.077234046,0.320062061,0.332532079,0.612461963,1
2.000221613,3.847844014,4.389706671,6.594467373,-0.520651314,-0.524563225,-0.635006696,0.848874626,0.774551552,0.722060305,0.059667041,0
4.8749663,1.758929856,1.261863235,4.446898635,-1.204291765,-0.539990901,-0.561095031,0.166710658,0.85244247,0.488448317,0.348282872,1
8.027327564,9.653874859,9.209724571,7.849221445,-1.925342428,-0.605009171,-1.422634725,0.607919519,0.56135205,0.753161689,0.926880258,0
0.856462475,8.219547946,8.785407113,6.256707283,-1.857396597,-1.837304387,-0.943928593,0.527512528,0.365112294,0.990269012,0.824852469,0
5.747487463,4.787298288,6.931500918,2.650233861,-1.429709673,-1.484200139,-1.889588422,0.326667065,0.259238184,0.113216316,0.995170984,1
9.882385709,4.897325084,9.985644477,0.976994561,-1.342705683,-1.878938144,-1.552403654,0.479435811,0.725861106,0.091542289,0.370579004,1
5.771052431,6.054475087,2.415158209,5.749106455,-0.56419207,-1.382946648,-1.146116913,0.510642602,0.083311902,0.895136363,0.05695876,1
3.385456537,9.484262212,9.624254281,1.310646777,-1.7808301,-0.736704764,-0.951487081,0.98761952,0.814956946,0.959774563,0.802410221,0
5.814402205,3.077079797,6.617044828,3.18097516,-0.739595722,-1.757029228,-1.988897151,0.5970817,0.476929285,0.581495151,0.088488576,0
4.907481991,9.463084376,1.570040494,9.784516829,-1.710851184,-1.782517027,-0.801824006,0.116607005,0.432556201,0.751808916,0.377300196,1
8.665732948,2.72836655,4.381574495,2.086757922,-1.488264516,-1.585383959,-1.193151163,0.9842869,0.518207111,0.881397336,0.387581269,0
2.879168856,6.417149126,6.441964575,5.042158389,-1.323257368,-1.752920954,-1.013936158,0.953759537,0.234922514,0.666414244,0.896822549,0
1.241343142,9.899222627,2.744487861,8.036150994,-0.68090089,-1.323405963,-1.436496379,0.522105705,0.457257934,0.84923339,0.232051765,1
8.088166252,9.279205768,7.673026392,6.971058127,-0.776649959,-1.955590978,-1.004010238,0.858060196,0.32552045,0.244042926,0.243723026,0
4.114348905,0.535155897,5.945791135,1.11149493,-1.927221781,-1.854573861,-0.983885563,0.967571581,0.670605014,0.511836644,0.510802315,1
6.905980449,1.774152613,3.054029182,4.317866806,-1.812902208,-1.318315772,-0.574596675,0.892577097,0.053666945,0.148520838,0.126518645,1
4.166488526,6.844555434,7.717523321,9.765519472,-1.507004183,-0.653011884,-1.345303386,0.69870308,0.50403928,0.739624062,0.739704101,0
4.687876944,0.889545713,1.119381547,7.029438136,-1.993082947,-1.791723058,-0.502860003,0.513578465,0.48910372,0.214555405,0.444101614,1
2.371579585,3.825644615,2.18731248,3.397497054,-0.715769866,-0.99191912,-1.906560894,0.588357731,0.651466993,0.27465646,0.303000159,1
3.128855108,9.322185926,4.422870379,9.530019048,-1.525189753,-1.792387401,-1.467479244,0.902982926,0.425696533,0.237144703,0.114962088,1
0.667187605,4.086772959,4.003514734,0.809587924,-1.110363652,-1.201321805,-1.323032418,0.880760676,0.698682883,0.673910069,0.805647561,1
9.589274166,2.731437307,4.089286532,4.699488674,-1.44771083,-1.573318075,-1.856225884,0.771501468,0.497891053,0.620446145,0.77601853,0
5.548228125,5.372824025,0.71233983,5.491031066,-0.731327581,-1.355658292,-0.768302105,0.51507621,0.164721163,0.091385909,0.387096879,1
1.897168584,6.757477769,7.393393631,5.774113091,-0.770769297,-0.981430981,-0.54272973,0.76160422,0.765824237,0.513619051,0.211224507,0
2.80968278,9.760506212,9.932838998,6.987193025,-1.310629352,-1.419183898,-1.247651451,0.597504218,0.344012116,0.808320632,0.645644817,0
7.393730018,3.813614289,2.865554819,7.529894436,-1.996050804,-0.786771284,-1.407640822,0.410881899,0.852993698,0.861629414,0.931928132,0
4.327224171,7.861772598,1.476700474,8.835038551,-0.690315146,-0.696697901,-1.961422958,0.809599609,0.817064623,0.22916839,0.728787986,0
0.665334247,4.899968681,2.992627253,9.332634883,-1.688070653,-1.319724392,-1.143556436,0.219727647,0.241586915,0.989717314,0.989025315,0
6.08522263,4.838399693,5.258662135,1.553072143,-1.910652885,-0.634620642,-1.677778895,0.910923907,0.971863911,0.400846027,0.789062129,0
6.767581639,6.282489532,7.840758426,9.526831782,-1.828281749,-0.681227234,-1.228977101,0.129743879,0.773388363,0.201650891,0.397718267,0
1.227470718,8.774273915,7.29781337,6.650043213,-0.721768561,-1.446797569,-1.646542952,0.470746771,0.506205625,0.52765672,0.816484695,0
2.496925266,8.870855448,1.08139347,1.1921474,-0.582000233,-1.433384888,-1.858230194,0.540614746,0.71950838,0.618676746,0.766102458,1
8.844957955,8.248443868,1.623401313,6.645274165,-1.51411376,-0.724969096,-1.41853832,0.729981801,0.454766298,0.419850905,0.398248746,0
4.929542441,9.941745943,6.380298297,1.561437431,-0.874356216,-1.345472408,-0.981028706,0.055272764,0.884223935,0.979121044,0.651289842,0
5.960577595,1.356640138,4.061263998,4.898940798,-1.428977871,-0.542783303,-1.684993957,0.758392819,0.112302745,0.617726547,0.908029248,0
